 rpt_as_rev ,Date,Country,Code,#Ra,days
3447949488,1/10/2022,CANADA,T6,2542,13
82699440,1/10/2022,CANADA,T6,872,5
33412795536,1/10/2022,CANADA,T6,751,8
9238514904,1/10/2022,CANADA,T6,2420,2
1756190496,1/10/2022,CANADA,T6,391,15
16422751032,1/10/2022,CANADA,T6,1597,8
16303145424,1/10/2022,CANADA,T8,2056,15
7126346520,1/10/2022,CANADA,T8,499,7
1632758496,1/11/2022,USA,T1,2641,11
8417074944,1/11/2022,USA,T1,2923,12
14874913752,1/11/2022,USA,T1,2543,7
754416384,1/11/2022,USA,T1,1385,6
534951942792,1/11/2022,USA,T1,2543,12
14080011672,1/11/2022,USA,T1,496,14
1531667688,1/11/2022,USA,T1,2749,3
15584400888,1/11/2022,USA,T1,1386,2
6188510184,1/11/2022,USA,T1,2150,13
1379352600,1/11/2022,USA,T1,1514,7
8356346400,1/11/2022,USA,T1,2084,7
822180552,1/11/2022,USA,t2,1431,3
895375728,1/11/2022,USA,t2,2097,2
5873758584,1/11/2022,USA,t2,2281,11
749849400,1/11/2022,USA,t2,2791,6
11500036008,1/11/2022,USA,t2,1149,10
1292826768,1/11/2022,USA,t2,1580,3
2747843184,1/11/2022,USA,t2,2237,12
126359683608,1/11/2022,ASIA,T3,2237,6
1667196024,1/11/2022,ASIA,T3,2774,3
7350128736,1/11/2022,ASIA,T4,202,12
21398418384,1/11/2022,Europe,T5,1554,8
6799375152,1/11/2022,Europe,T5,2205,14
8860689552,1/11/2022,Europe,T5,2630,11
8665049832,1/11/2022,Europe,T5,2161,5
5616649728,1/11/2022,Europe,T5,1390,3
2096245656,1/11/2022,Europe,T5,1080,12
11436221664,1/11/2022,Europe,T5,2660,9
8055295752,1/11/2022,Europe,T5,1338,13
26878428888,1/11/2022,Europe,T5,2415,12
6671623032,1/11/2022,Europe,T5,703,12
106710049800,1/11/2022,Europe,T5,273,9
18463205424,1/11/2022,Mexico,T5,2526,7
33103968672,1/11/2022,Mexico,T5,478,12
2946939000,1/11/2022,Mexico,T6,2978,14
27874771992,1/11/2022,Mexico,T6,1210,3
1000416360,1/11/2022,Mexico,T6,2343,10
9382930344,1/11/2022,Mexico,T6,1792,11
1935166896,1/11/2022,Mexico,T6,2279,11
290435496,1/11/2022,Mexico,T6,1124,13
22353411768,1/11/2022,Mexico,T6,2395,7
8947215384,1/11/2022,Mexico,T6,2061,1
6702604464,1/11/2022,Mexico,T6,1013,10
37212032496,1/11/2022,Mexico,T6,2916,14
20119292568,1/11/2022,Mexico,T6,1528,13
1912578840,1/11/2022,Mexico,T6,1374,15
7602176880,1/11/2022,Mexico,T6,2496,9
73326137352,1/11/2022,Mexico,T6,2312,2
8358444744,1/11/2022,CANADA,T6,2667,8
3912300672,1/11/2022,CANADA,T6,1246,5
1021399800,1/11/2022,CANADA,T6,1960,9
7127827704,1/11/2022,CANADA,T6,133,11
10380754632,1/11/2022,CANADA,T6,1334,11
1907271264,1/11/2022,CANADA,T6,2846,7
11990061048,1/11/2022,CANADA,T6,1638,14
8643942960,1/11/2022,CANADA,T6,1716,11
12980602848,1/11/2022,CANADA,T6,2118,3
7296435816,1/11/2022,CANADA,T8,992,2
8068502976,1/11/2022,CANADA,T8,2669,7
4520820432,1/12/2022,USA,T1,2993,12
12478975200,1/12/2022,USA,T1,1891,4
17795561736,1/12/2022,USA,T1,1411,9
7874838168,1/12/2022,USA,T1,1976,3
539487821928,1/12/2022,USA,T1,1758,7
25285662360,1/12/2022,USA,T1,2779,10
566799744,1/12/2022,USA,T1,2892,1
10592563944,1/12/2022,USA,T1,2757,6
4729790808,1/12/2022,USA,T1,2489,7
1399595448,1/12/2022,USA,T1,2970,14
6725439384,1/12/2022,USA,T1,935,3
1319488080,1/12/2022,USA,t2,688,10
1928501568,1/12/2022,USA,t2,2810,1
5117737584,1/12/2022,USA,t2,1612,1
5228085792,1/12/2022,USA,t2,1341,6
1732491552,1/12/2022,USA,t2,1951,14
1040655192,1/12/2022,USA,t2,1572,10
142196873232,1/12/2022,ASIA,T3,2077,2
1371823248,1/12/2022,ASIA,T3,2475,10
8536803984,1/12/2022,ASIA,T4,991,8
13811423640,1/12/2022,Europe,T5,1235,1
5011462632,1/12/2022,Europe,T5,1586,6
3591007176,1/12/2022,Europe,T5,615,2
45130071864,1/12/2022,Europe,T5,2714,12
3238732248,1/12/2022,Europe,T5,1264,14
1866044976,1/12/2022,Europe,T5,957,4
6946506096,1/12/2022,Europe,T5,983,9
10915585488,1/12/2022,Europe,T5,669,5
31995302448,1/12/2022,Europe,T5,1085,5
2229552216,1/12/2022,Europe,T5,2334,12
79106704776,1/12/2022,Europe,T5,2452,5
12731640504,1/12/2022,Mexico,T5,295,7
39089062920,1/12/2022,Mexico,T5,2404,7
9126932376,1/12/2022,Mexico,T6,731,4
16395842856,1/12/2022,Mexico,T6,647,7
397080744,1/12/2022,Mexico,T6,1417,14
10280774712,1/12/2022,Mexico,T6,2151,13
666162504,1/12/2022,Mexico,T6,270,1
35459174664,1/12/2022,Mexico,T6,1726,9
6795919056,1/12/2022,Mexico,T6,608,9
14855288064,1/12/2022,Mexico,T6,2125,2
15461215752,1/12/2022,Mexico,T6,1635,14
31270016016,1/12/2022,Mexico,T6,1821,6
6366499128,1/12/2022,Mexico,T6,2416,14
2904231528,1/12/2022,Mexico,T6,326,15
82431715992,1/12/2022,Mexico,T6,2991,3
6543006888,1/12/2022,CANADA,T6,2885,5
6577320984,1/12/2022,CANADA,T6,2336,14
2936447280,1/12/2022,CANADA,T6,690,10
523228248,1/12/2022,CANADA,T6,1211,6
13293749832,1/12/2022,CANADA,T6,161,10
423742056,1/12/2022,CANADA,T6,945,6
5616526296,1/12/2022,CANADA,T6,1815,4
29943245448,1/12/2022,CANADA,T6,1534,2
2709949560,1/12/2022,CANADA,T6,683,2
2589479928,1/12/2022,CANADA,T6,1843,14
15378269448,1/12/2022,CANADA,T6,1398,10
2888061936,1/12/2022,CANADA,T8,2261,5
7840524072,1/12/2022,CANADA,T8,2555,9
5459027064,1/13/2022,USA,T1,695,14
5311278960,1/13/2022,USA,T1,923,2
5466679848,1/13/2022,USA,T1,2479,13
3101969592,1/13/2022,USA,T1,1516,5
490211052024,1/13/2022,USA,T1,530,14
30610642272,1/13/2022,USA,T1,2835,11
892413360,1/13/2022,USA,T1,2324,2
2911020288,1/13/2022,USA,T1,2474,6
3183311280,1/13/2022,USA,T1,2265,3
467436984,1/13/2022,USA,T1,1268,2
7972349448,1/13/2022,USA,T1,1234,11
797123856,1/13/2022,USA,t2,2120,1
3929581152,1/13/2022,USA,t2,2996,6
3251322312,1/13/2022,USA,t2,1810,10
3734558592,1/13/2022,USA,t2,1918,10
1594494576,1/13/2022,USA,t2,238,11
10136112408,1/13/2022,USA,t2,2399,3
3524477328,1/13/2022,USA,t2,1686,7
69881026800,1/13/2022,ASIA,T3,757,5
4255935360,1/13/2022,ASIA,T3,2757,7
9063364896,1/13/2022,ASIA,T4,233,1
10867447008,1/13/2022,Europe,T5,1059,5
7841264664,1/13/2022,Europe,T5,767,12
14093836056,1/13/2022,Europe,T5,905,1
27515214576,1/13/2022,Europe,T5,1099,10
8984121552,1/13/2022,Europe,T5,1960,14
3548299704,1/13/2022,Europe,T5,1288,13
1161124824,1/13/2022,Europe,T5,1831,11
7658461872,1/13/2022,Europe,T5,690,14
56925727512,1/13/2022,Europe,T5,2167,1
5454213216,1/13/2022,Europe,T5,1198,12
66442828440,1/13/2022,Europe,T5,2459,2
26247691368,1/13/2022,Mexico,T5,2210,12
42693894480,1/13/2022,Mexico,T5,2068,6
10388160552,1/13/2022,Mexico,T6,2916,12
19162200840,1/13/2022,Mexico,T6,840,15
343140960,1/13/2022,Mexico,T6,2445,13
12971715744,1/13/2022,Mexico,T6,2691,2
34495170744,1/13/2022,Mexico,T6,2816,8
11439924624,1/13/2022,Mexico,T6,2399,3
9865426032,1/13/2022,Mexico,T6,415,12
19642721616,1/13/2022,Mexico,T6,1225,9
14228253504,1/13/2022,Mexico,T6,2487,11
2731056432,1/13/2022,Mexico,T6,1953,11
274019040,1/13/2022,Mexico,T6,2211,12
123196121448,1/13/2022,Mexico,T6,709,5
4184344800,1/13/2022,CANADA,T6,696,10
3666053832,1/13/2022,CANADA,T6,1505,11
2176106160,1/13/2022,CANADA,T6,2842,4
839214168,1/13/2022,CANADA,T6,375,2
15100670880,1/13/2022,CANADA,T6,2828,12
14014469280,1/13/2022,CANADA,T6,2318,6
4049680488,1/13/2022,CANADA,T6,584,6
18327430224,1/13/2022,CANADA,T6,1812,1
5685401352,1/13/2022,CANADA,T6,1264,5
2325582312,1/13/2022,CANADA,T6,283,2
6253311984,1/13/2022,CANADA,T6,1919,2
11436591960,1/13/2022,CANADA,T8,1939,5
12240504576,1/13/2022,CANADA,T8,2951,13
16741699320,1/14/2022,USA,T1,1010,5
7232744904,1/14/2022,USA,T1,417,10
12084733392,1/14/2022,USA,T1,2077,7
1975529160,1/14/2022,USA,T1,1968,9
383942395056,1/14/2022,USA,T1,2876,3
36320976888,1/14/2022,USA,T1,628,4
585067680,1/14/2022,USA,T1,1898,13
12886547664,1/14/2022,USA,T1,50,13
10453949808,1/14/2022,USA,T1,265,13
212673336,1/14/2022,USA,T1,98,10
6332431896,1/14/2022,USA,T1,65,12
2420995248,1/14/2022,USA,t2,2181,13
2121919512,1/14/2022,USA,t2,2155,4
2787958584,1/14/2022,USA,t2,1125,7
4363074336,1/14/2022,USA,t2,2189,8
5457669312,1/14/2022,USA,t2,2946,3
966966288,1/14/2022,USA,t2,2466,2
4690539432,1/14/2022,USA,t2,1702,5
114578099208,1/14/2022,ASIA,T3,1575,8
5088360768,1/14/2022,ASIA,T3,589,2
9192598200,1/14/2022,ASIA,T4,2584,6
5925476592,1/14/2022,Europe,T5,2838,15
12390474456,1/14/2022,Europe,T5,414,9
8088622392,1/14/2022,Europe,T5,1593,12
40362140568,1/14/2022,Europe,T5,1575,10
272661288,1/14/2022,Europe,T5,1585,3
5914367712,1/14/2022,Europe,T5,758,12
1530803664,1/14/2022,Europe,T5,1249,14
12398003808,1/14/2022,Europe,T5,2048,1
47921609976,1/14/2022,Europe,T5,2511,8
1725455928,1/14/2022,Europe,T5,374,12
110024075568,1/14/2022,Europe,T5,497,3
18128581272,1/14/2022,Mexico,T5,2707,3
62560768608,1/14/2022,Mexico,T5,2951,9
568157496,1/14/2022,Mexico,T6,2812,11
8161941000,1/14/2022,Mexico,T6,2380,8
441886560,1/14/2022,Mexico,T6,2925,13
18461107080,1/14/2022,Mexico,T6,1091,11
1099408824,1/14/2022,Mexico,T6,218,13
632342136,1/14/2022,Mexico,T6,624,8
31750783656,1/14/2022,Mexico,T6,2081,9
11586191544,1/14/2022,Mexico,T6,2472,15
8277103056,1/14/2022,Mexico,T6,2359,9
28157554704,1/14/2022,Mexico,T6,1732,7
13688361936,1/14/2022,Mexico,T6,2810,9
3772081920,1/14/2022,Mexico,T6,420,6
1583015400,1/14/2022,Mexico,T6,2790,2
70356240000,1/14/2022,Mexico,T6,2651,11
8778483840,1/14/2022,CANADA,T6,2574,8
4735962408,1/14/2022,CANADA,T6,2041,3
3240460296,1/14/2022,CANADA,T6,2167,2
3310693104,1/14/2022,CANADA,T6,392,9
21423351648,1/14/2022,CANADA,T6,116,15
11159487120,1/14/2022,CANADA,T6,2986,11
4204464216,1/14/2022,CANADA,T6,1450,15
18037611888,1/14/2022,CANADA,T6,593,8
8787124080,1/14/2022,CANADA,T6,1848,6
1532902008,1/14/2022,CANADA,T6,453,6
21367560384,1/14/2022,CANADA,T6,2557,11
5246477160,1/14/2022,CANADA,T8,573,5
16821930120,1/14/2022,CANADA,T8,2603,1
3684198336,1/15/2022,USA,T1,388,9
11018034048,1/15/2022,USA,T1,1917,14
4345793856,1/15/2022,USA,T1,297,15
7776339432,1/15/2022,USA,T1,1563,11
494832716400,1/15/2022,USA,T1,2785,6
26072911656,1/15/2022,USA,T1,990,9
1320228672,1/15/2022,USA,T1,1290,6
9990462648,1/15/2022,USA,T1,1330,13
4507736640,1/15/2022,USA,T1,1842,8
576180576,1/15/2022,USA,T1,1850,13
10926324072,1/15/2022,USA,T1,1034,14
602595024,1/15/2022,USA,t2,2901,14
4008824496,1/15/2022,USA,t2,1019,12
10434324120,1/15/2022,USA,t2,94,13
3553607280,1/15/2022,USA,t2,1093,9
2614166328,1/15/2022,USA,t2,1655,1
4346534448,1/15/2022,USA,t2,1356,2
87163852008,1/15/2022,ASIA,T3,473,1
22450923048,1/15/2022,ASIA,T3,641,10
3640009680,1/15/2022,ASIA,T4,1634,11
12443797080,1/15/2022,Europe,T5,911,2
8121331872,1/15/2022,Europe,T5,2904,13
7163376120,1/15/2022,Europe,T5,665,3
35218729128,1/15/2022,Europe,T5,1566,2
7261257696,1/15/2022,Europe,T5,465,8
3036303768,1/15/2022,Europe,T5,1437,4
3011000208,1/15/2022,Europe,T5,2168,8
3975127560,1/15/2022,Europe,T5,907,4
42399879456,1/15/2022,Europe,T5,2471,11
1695832248,1/15/2022,Europe,T5,1215,11
77992730976,1/15/2022,Europe,T5,1359,5
24992511360,1/15/2022,Mexico,T5,1057,9
26893487592,1/15/2022,Mexico,T5,680,5
3470784408,1/15/2022,Mexico,T6,1669,5
12673257168,1/15/2022,Mexico,T6,2916,5
274636200,1/15/2022,Mexico,T6,240,13
7473437304,1/15/2022,Mexico,T6,216,12
2970391080,1/15/2022,Mexico,T6,649,8
5112800304,1/15/2022,Mexico,T6,600,12
34299654456,1/15/2022,Mexico,T6,2516,1
10954590000,1/15/2022,Mexico,T6,2290,5
14871827952,1/15/2022,Mexico,T6,2212,13
30030018144,1/15/2022,Mexico,T6,1480,3
34785606240,1/15/2022,Mexico,T6,2549,10
4591917264,1/15/2022,Mexico,T6,263,13
423001464,1/15/2022,Mexico,T6,132,13
157601557128,1/15/2022,Mexico,T6,421,2
3585329304,1/15/2022,CANADA,T6,2523,13
5614427952,1/15/2022,CANADA,T6,312,10
1840741416,1/15/2022,CANADA,T6,972,14
5031705480,1/15/2022,CANADA,T6,1255,10
13095641472,1/15/2022,CANADA,T6,483,13
457192128,1/15/2022,CANADA,T6,2734,3
2838442272,1/15/2022,CANADA,T6,2706,1
11556321000,1/15/2022,CANADA,T6,933,14
4153733664,1/15/2022,CANADA,T6,590,3
5447794752,1/15/2022,CANADA,T6,530,13
12773483952,1/15/2022,CANADA,T6,966,14
5088731064,1/15/2022,CANADA,T8,1893,5
3258604800,1/15/2022,CANADA,T8,1612,12
3762824520,1/16/2022,USA,T1,428,14
4024006632,1/16/2022,USA,T1,1462,13
13688485368,1/16/2022,USA,T1,2351,5
2104392168,1/16/2022,USA,T1,2081,2
434182181424,1/16/2022,USA,T1,1829,13
32271666696,1/16/2022,USA,T1,1394,3
3253667520,1/16/2022,USA,T1,289,5
13388051880,1/16/2022,USA,T1,1999,3
6349465512,1/16/2022,USA,T1,189,8
353632680,1/16/2022,USA,T1,2179,12
14772341760,1/16/2022,USA,T1,810,4
757502184,1/16/2022,USA,t2,198,6
182555928,1/16/2022,USA,t2,2583,15
3848980056,1/16/2022,USA,t2,561,15
8411890800,1/16/2022,USA,t2,1435,13
844151448,1/16/2022,USA,t2,1752,15
107798226312,1/16/2022,ASIA,T3,260,9
1371082656,1/16/2022,ASIA,T3,2822,8
6196780128,1/16/2022,ASIA,T4,1183,7
17449581840,1/16/2022,Europe,T5,1955,5
14761109448,1/16/2022,Europe,T5,203,1
12100656120,1/16/2022,Europe,T5,1805,11
18044770944,1/16/2022,Europe,T5,804,2
8736640392,1/16/2022,Europe,T5,1868,1
900189576,1/16/2022,Europe,T5,2626,2
750589992,1/16/2022,Europe,T5,2061,9
12709422744,1/16/2022,Europe,T5,1437,8
25769145504,1/16/2022,Europe,T5,2013,4
1309366656,1/16/2022,Europe,T5,2551,10
99970168872,1/16/2022,Europe,T5,2026,6
14309718624,1/16/2022,Mexico,T5,2276,12
59634195888,1/16/2022,Mexico,T5,73,8
22596202512,1/16/2022,Mexico,T6,982,8
1750389192,1/16/2022,Mexico,T6,2924,9
20079917760,1/16/2022,Mexico,T6,2543,14
798358176,1/16/2022,Mexico,T6,1288,13
28320855240,1/16/2022,Mexico,T6,649,3
9711506328,1/16/2022,Mexico,T6,539,13
13934608776,1/16/2022,Mexico,T6,780,3
28832110584,1/16/2022,Mexico,T6,1328,4
16050850416,1/16/2022,Mexico,T6,1066,15
7152514104,1/16/2022,Mexico,T6,530,3
9294306168,1/16/2022,Mexico,T6,1754,6
137829478776,1/16/2022,Mexico,T6,210,12
4180518408,1/16/2022,CANADA,T6,854,2
4776941832,1/16/2022,CANADA,T6,1217,1
1734466464,1/16/2022,CANADA,T6,1766,6
3585699600,1/16/2022,CANADA,T6,1699,2
19490529960,1/16/2022,CANADA,T6,2789,14
665051616,1/16/2022,CANADA,T6,329,14
704426424,1/16/2022,CANADA,T6,2758,13
5822657736,1/16/2022,CANADA,T6,439,14
3833057328,1/16/2022,CANADA,T6,1329,15
11515341576,1/16/2022,CANADA,T6,1453,7
4893338208,1/16/2022,CANADA,T8,265,3
7705242600,1/16/2022,CANADA,T8,1659,3
10777588512,1/17/2022,USA,T1,320,4
7853978160,1/17/2022,USA,T1,2547,4
4036843560,1/17/2022,USA,T1,2258,5
5105517816,1/17/2022,USA,T1,2724,10
395257406496,1/17/2022,USA,T1,1818,2
38644954584,1/17/2022,USA,T1,2147,2
1416875928,1/17/2022,USA,T1,886,12
14353290120,1/17/2022,USA,T1,1854,9
2651442792,1/17/2022,USA,T1,2342,10
3996604728,1/17/2022,USA,T1,1572,4
5391139464,1/17/2022,USA,T1,1848,1
898214664,1/17/2022,USA,t2,1588,13
1834569816,1/17/2022,USA,t2,1479,11
1142980320,1/17/2022,USA,t2,1439,6
7030439856,1/17/2022,USA,t2,1401,12
10457405904,1/17/2022,USA,t2,2881,2
3316617840,1/17/2022,USA,t2,795,9
1214077152,1/17/2022,USA,t2,919,3
90225212472,1/17/2022,ASIA,T3,781,4
7867555680,1/17/2022,ASIA,T3,2989,1
8181196392,1/17/2022,ASIA,T4,1250,15
15559961352,1/17/2022,Europe,T5,205,15
11068394304,1/17/2022,Europe,T5,1891,6
10509370776,1/17/2022,Europe,T5,350,7
35790713016,1/17/2022,Europe,T5,2136,15
2190547704,1/17/2022,Europe,T5,339,10
2582074008,1/17/2022,Europe,T5,2956,6
406338144,1/17/2022,Europe,T5,1433,8
6746546256,1/17/2022,Europe,T5,1226,8
43974254616,1/17/2022,Europe,T5,1146,13
1403051544,1/17/2022,Europe,T5,171,3
86535212832,1/17/2022,Europe,T5,264,13
59830329336,1/17/2022,Mexico,T5,1068,12
39149174304,1/17/2022,Mexico,T5,2608,6
7815590808,1/17/2022,Mexico,T6,1788,1
30854050176,1/17/2022,Mexico,T6,1561,12
687145944,1/17/2022,Mexico,T6,1587,15
17748163848,1/17/2022,Mexico,T6,1320,11
5638744056,1/17/2022,Mexico,T6,831,12
22845041424,1/17/2022,Mexico,T6,1865,4
19339942920,1/17/2022,Mexico,T6,1790,13
8598396552,1/17/2022,Mexico,T6,2571,12
45362247456,1/17/2022,Mexico,T6,1248,1
12416271744,1/17/2022,Mexico,T6,576,9
8498293200,1/17/2022,Mexico,T6,1691,8
1012265832,1/17/2022,Mexico,T6,2097,3
100910103552,1/17/2022,Mexico,T6,1306,4
9501425064,1/17/2022,CANADA,T6,117,7
5437426464,1/17/2022,CANADA,T6,919,6
2146359048,1/17/2022,CANADA,T6,845,6
6043477584,1/17/2022,CANADA,T6,2522,14
13379411640,1/17/2022,CANADA,T6,526,2
1132612032,1/17/2022,CANADA,T6,1287,8
3771958488,1/17/2022,CANADA,T6,2521,15
6378842328,1/17/2022,CANADA,T6,1440,2
10081802328,1/17/2022,CANADA,T6,554,1
3655685544,1/17/2022,CANADA,T6,2424,14
10277318616,1/17/2022,CANADA,T6,694,10
7735730304,1/17/2022,CANADA,T8,2921,12
2683288248,1/17/2022,CANADA,T8,1979,6
2155863312,1/18/2022,USA,T1,100,13
6101984352,1/18/2022,USA,T1,777,6
4199280072,1/18/2022,USA,T1,2005,3
282906144,1/18/2022,USA,T1,2793,15
331441211016,1/18/2022,USA,T1,1331,14
26720065632,1/18/2022,USA,T1,364,5
1171986840,1/18/2022,USA,T1,2052,12
10418895120,1/18/2022,USA,T1,2971,11
7964449800,1/18/2022,USA,T1,95,15
782435448,1/18/2022,USA,T1,1992,14
5491983408,1/18/2022,USA,T1,910,14
10450864008,1/18/2022,USA,t2,460,9
77268432,1/18/2022,USA,t2,986,4
2357304336,1/18/2022,USA,t2,1820,11
1050653184,1/18/2022,USA,t2,2897,7
7651179384,1/18/2022,USA,t2,530,10
2554301808,1/18/2022,USA,t2,728,7
74743383576,1/18/2022,ASIA,T3,2801,8
7804605360,1/18/2022,ASIA,T3,2722,7
8915246496,1/18/2022,ASIA,T4,1422,10
8853653928,1/18/2022,Europe,T5,763,5
4275067320,1/18/2022,Europe,T5,1463,8
12474531648,1/18/2022,Europe,T5,791,2
24358688040,1/18/2022,Europe,T5,1960,12
7137085104,1/18/2022,Europe,T5,2316,8
1896656112,1/18/2022,Europe,T5,1436,10
6429943176,1/18/2022,Europe,T5,72,9
22915521096,1/18/2022,Europe,T5,127,11
33579428736,1/18/2022,Europe,T5,1010,3
4010675976,1/18/2022,Europe,T5,2053,11
57357245784,1/18/2022,Europe,T5,2095,4
17786057472,1/18/2022,Mexico,T5,2880,14
33097303344,1/18/2022,Mexico,T5,2011,11
5796983880,1/18/2022,Mexico,T6,2223,13
21706134360,1/18/2022,Mexico,T6,1209,9
138861000,1/18/2022,Mexico,T6,1365,5
5151311088,1/18/2022,Mexico,T6,2856,13
1176430392,1/18/2022,Mexico,T6,1534,2
16285000920,1/18/2022,Mexico,T6,292,12
8144413656,1/18/2022,Mexico,T6,2723,2
11699502120,1/18/2022,Mexico,T6,2391,1
36368127912,1/18/2022,Mexico,T6,1446,6
18831156216,1/18/2022,Mexico,T6,2112,15
1370095200,1/18/2022,Mexico,T6,631,9
7412832192,1/18/2022,Mexico,T6,761,13
104856594888,1/18/2022,Mexico,T6,2628,11
3049387560,1/18/2022,CANADA,T6,2277,1
12910616904,1/18/2022,CANADA,T6,408,13
427321584,1/18/2022,CANADA,T6,199,12
2094147312,1/18/2022,CANADA,T6,781,6
15121654320,1/18/2022,CANADA,T6,1998,7
532855944,1/18/2022,CANADA,T6,2949,13
3757763808,1/18/2022,CANADA,T6,2608,8
32989547208,1/18/2022,CANADA,T6,2705,15
3442888776,1/18/2022,CANADA,T6,2301,8
822550848,1/18/2022,CANADA,T6,1694,5
1180133352,1/18/2022,CANADA,T6,393,4
8505205392,1/18/2022,CANADA,T8,2731,4
12094361088,1/18/2022,CANADA,T8,1312,5
17373300864,1/19/2022,USA,T1,123,12
4963817880,1/19/2022,USA,T1,1557,5
3800841576,1/19/2022,USA,T1,846,1
967213152,1/19/2022,USA,T1,543,11
287120482776,1/19/2022,USA,T1,400,13
18266084520,1/19/2022,USA,T1,1231,14
885377736,1/19/2022,USA,T1,194,9
9923685936,1/19/2022,USA,T1,670,8
3460909848,1/19/2022,USA,T1,1279,9
6865905000,1/19/2022,USA,T1,966,7
2448644016,1/19/2022,USA,t2,1777,13
1677317448,1/19/2022,USA,t2,2223,5
1745575344,1/19/2022,USA,t2,2607,5
5991636144,1/19/2022,USA,t2,1129,15
2279665608,1/19/2022,USA,t2,1988,4
235261392,1/19/2022,USA,t2,179,9
72756992400,1/19/2022,ASIA,T3,2149,11
1420455456,1/19/2022,ASIA,T3,1663,12
15535398384,1/19/2022,ASIA,T4,2661,15
4707943344,1/19/2022,Europe,T5,418,8
12653137752,1/19/2022,Europe,T5,230,1
6712232160,1/19/2022,Europe,T5,688,10
19156276104,1/19/2022,Europe,T5,524,10
704920152,1/19/2022,Europe,T5,2539,8
282906144,1/19/2022,Europe,T5,207,4
3743569128,1/19/2022,Europe,T5,618,8
4140773304,1/19/2022,Europe,T5,2750,14
22786040928,1/19/2022,Europe,T5,1316,14
4605988512,1/19/2022,Europe,T5,1099,2
55119053328,1/19/2022,Europe,T5,2637,11
17465257704,1/19/2022,Mexico,T5,132,12
25298746152,1/19/2022,Mexico,T5,2327,8
1337262288,1/19/2022,Mexico,T6,1356,10
17632014336,1/19/2022,Mexico,T6,1033,9
447441000,1/19/2022,Mexico,T6,2419,8
5411012016,1/19/2022,Mexico,T6,2756,13
2423093592,1/19/2022,Mexico,T6,1810,4
4177309176,1/19/2022,Mexico,T6,2479,14
21250176552,1/19/2022,Mexico,T6,1109,8
6386001384,1/19/2022,Mexico,T6,1126,11
7167572808,1/19/2022,Mexico,T6,2189,12
16549885992,1/19/2022,Mexico,T6,2652,12
13771061376,1/19/2022,Mexico,T6,1560,9
1748537712,1/19/2022,Mexico,T6,963,1
365235288,1/19/2022,Mexico,T6,1501,10
79552788024,1/19/2022,Mexico,T6,2505,13
6130867440,1/19/2022,CANADA,T6,1430,1
6888986784,1/19/2022,CANADA,T6,2284,13
3298473336,1/19/2022,CANADA,T6,378,15
3093946512,1/19/2022,CANADA,T6,366,13
11004950256,1/19/2022,CANADA,T6,1940,2
323391840,1/19/2022,CANADA,T6,1817,11
1415518176,1/19/2022,CANADA,T6,379,4
3128260608,1/19/2022,CANADA,T6,2581,2
8779347864,1/19/2022,CANADA,T6,1793,11
750096264,1/19/2022,CANADA,T6,1918,8
5875733496,1/19/2022,CANADA,T6,2422,8
14225167704,1/19/2022,CANADA,T8,2203,7
4492554504,1/19/2022,CANADA,T8,2754,1
7202380632,1/20/2022,USA,T1,2019,12
2656750368,1/20/2022,USA,T1,1428,3
7073641056,1/20/2022,USA,T1,262,6
351164040,1/20/2022,USA,T1,2405,13
268940553792,1/20/2022,USA,T1,2357,13
25520923752,1/20/2022,USA,T1,2220,5
1532655144,1/20/2022,USA,T1,2317,6
10339651776,1/20/2022,USA,T1,1639,12
6351810720,1/20/2022,USA,T1,1228,2
523475112,1/20/2022,USA,T1,563,5
7356794064,1/20/2022,USA,T1,1252,3
2901022296,1/20/2022,USA,t2,2718,13
253159032,1/20/2022,USA,t2,2979,7
3719253024,1/20/2022,USA,t2,2845,4
373258368,1/20/2022,USA,t2,2208,7
10980634152,1/20/2022,USA,t2,815,2
4938761184,1/20/2022,USA,t2,498,3
320306040,1/20/2022,USA,t2,2696,12
62737399800,1/20/2022,ASIA,T3,1668,4
2003671656,1/20/2022,ASIA,T3,299,8
7369754424,1/20/2022,ASIA,T4,341,13
10073162088,1/20/2022,Europe,T5,1355,8
4246307664,1/20/2022,Europe,T5,705,15
4567230864,1/20/2022,Europe,T5,852,13
23993205888,1/20/2022,Europe,T5,2394,4
12668196456,1/20/2022,Europe,T5,837,1
3118509480,1/20/2022,Europe,T5,289,4
1478715360,1/20/2022,Europe,T5,2115,2
2571335424,1/20/2022,Europe,T5,522,6
30268859064,1/20/2022,Europe,T5,1667,12
5807475600,1/20/2022,Europe,T5,2701,14
71199033696,1/20/2022,Europe,T5,236,10
24798229392,1/20/2022,Mexico,T5,2529,12
34561824024,1/20/2022,Mexico,T5,2365,9
3103697640,1/20/2022,Mexico,T6,1411,10
21423598512,1/20/2022,Mexico,T6,145,1
2421118680,1/20/2022,Mexico,T6,1497,4
16651470528,1/20/2022,Mexico,T6,1495,14
3374013720,1/20/2022,Mexico,T6,1586,10
4595003064,1/20/2022,Mexico,T6,1347,3
40714292064,1/20/2022,Mexico,T6,2046,3
4015736688,1/20/2022,Mexico,T6,2171,13
6962428824,1/20/2022,Mexico,T6,2803,6
17620411728,1/20/2022,Mexico,T6,2802,4
10808693376,1/20/2022,Mexico,T6,2244,6
1202104248,1/20/2022,Mexico,T6,1091,6
